country,message_id,message_combination,target_topic,target_position,target_group,target_message,target_constraint_gender,sender_scope,sender_message,sender_category,sender_hatescore
phl,phl-mssge-66,immigration-left-insult-group-1,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,group,Karamihan ng mga imigrante ay walang pinag-aralan.,insult,1
phl,phl-mssge-67,immigration-left-insult-personal-1,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,personal,Malinaw na kailangan mo ng higit pang edukasyon.,insult,1
phl,phl-mssge-68,immigration-left-insult-group-2,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,group,Ang mga imigrante ay salaula!,insult,2
phl,phl-mssge-69,immigration-left-insult-personal-2,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,personal,Isang ka lamang salaulang imigrante!,insult,2
phl,phl-mssge-70,immigration-left-threat-group-1,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,group,Kailangang suntukin sa mukha ang mga imigrante.,threat,1
phl,phl-mssge-71,immigration-left-threat-personal-1,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,personal,Dapat kang suntukin sa mukha.,threat,1
phl,phl-mssge-72,immigration-left-threat-group-2,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,group,Ang mga imigrante ay dapat puksain tulad ng peste!,threat,2
phl,phl-mssge-73,immigration-left-threat-personal-2,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,personal,Dapat kang patayin tulad ng peste!,threat,2
phl,phl-mssge-74,immigration-left-mocking-group-1,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,group,"Ah, oo, hindi lubos maisip na ang ating lipunan ay walang mga nagbebenta ng droga lol.",mocking,1
phl,phl-mssge-75,immigration-left-mocking-personal-1,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,personal,Bakit masyadong kang interesado sa mga imigrante? Isa ka bang nagsasamantala sa iba? Lol,mocking,1
phl,phl-mssge-76,immigration-left-meme-group-1,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,group,immigrants_l_group.jpeg,meme,1
phl,phl-mssge-77,immigration-left-meme-personal-1,immigration,left,Immigrants,Ang imigrasyon ang nagpapatibay at nagpapabuti sa ating lipunan.,NA,personal,immigrants_l_personal.jpeg,meme,1
phl,phl-mssge-78,immigration-right-opinion-group-1,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,group,Ang mga xenophobes o mga taong ayaw sa mga dayuhan ay hindi dapat hayaang manatili sa Internet.,opinion,1
phl,phl-mssge-79,immigration-right-opinion-group-2,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,group,Ang mga xenophobes o mga taong ayaw sa mga dayuhan ay dapat alisin ang kanilang pagkamamamayan at palayasin sa bansa!,opinion,2
phl,phl-mssge-80,immigration-right-insult-group-1,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,group,Ang mga xenophobes o mga taong ayaw sa mga dayuhan ay mga kaawa-awa at talunang panatiko.,insult,1
phl,phl-mssge-81,immigration-right-insult-personal-1,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,personal,Isa kang kaawa-awa at talunang panatiko.,insult,1
phl,phl-mssge-82,immigration-right-insult-group-2,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,group,Ang mga xenophobes o mga taong takot sa mga dayuhan ay kontra-bandila!,insult,2
phl,phl-mssge-83,immigration-right-insult-personal-2,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,personal,Isa ka lang kontra-bandila!,insult,2
phl,phl-mssge-84,immigration-right-threat-group-1,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,group,Ang mga xenophobes o mga taong ayaw sa mga dayuhan ay dapat suntukin sa mukha.,threat,1
phl,phl-mssge-85,immigration-right-threat-personal-1,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,personal,Sana'y may sumuntok sa mukha mo.,threat,1
phl,phl-mssge-86,immigration-right-threat-group-2,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,group,Ang mga xenophobes o mga taong ayaw sa mga dayuhan ay dapat paalisin at barilin!,threat,2
phl,phl-mssge-87,immigration-right-threat-personal-2,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,personal,Sana'y may bumaril sa iyo!,threat,2
phl,phl-mssge-88,immigration-right-mocking-group-1,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,group,"Ah, oo, ang mga tao, maliban sa mga katutubong Pilipino ay walang lugar dito! Lol.",mocking,1
phl,phl-mssge-89,immigration-right-mocking-personal-1,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,personal,"Aw, mayroon bang nakakaramdam ng panganib sa mga nakatatakot na taong kayumanggi ang balat? Hu hu",mocking,1
phl,phl-mssge-90,immigration-right-meme-group-1,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,group,immigrants_r_group.jpeg,meme,1
phl,phl-mssge-91,immigration-right-meme-personal-1,immigration,right,Xenophobes,Ang Pilipinas ay dapat para sa mga Pilipino!,NA,personal,immigrants_r_personal.jpeg,meme,1
phl,phl-mssge-92,racism-left-opinion-group-1,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,group,"Ang ""wokeness"" ay hindi dapat ituro sa paaralan.",opinion,1
phl,phl-mssge-93,racism-left-opinion-group-2,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,group,"Ang lahat ng mga ""woke"" na libro ay dapat ilegal at sunugin!",opinion,2
phl,phl-mssge-94,racism-left-insult-group-1,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,group,"Ang mga radikal at makakaliwang ""woke"" ay mga baliw na extremist.",insult,1
phl,phl-mssge-95,racism-left-insult-personal-1,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,personal,"Isa kang baliw na extremist, tumahimik ka!",insult,1
phl,phl-mssge-96,racism-left-insult-group-2,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,group,"Ang lahat ng ""woke"" brigada ay mga siga ng cancel culture!",insult,2
phl,phl-mssge-97,racism-left-insult-personal-2,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,personal,Isang kang siga ng cancel culture!,insult,2
phl,phl-mssge-98,racism-left-threat-group-1,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,group,Ang lahat ng mga radikal at makakaliwang woke ay kailangang suntukin sa mukha.,threat,1
phl,phl-mssge-99,racism-left-threat-personal-1,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,personal,Kailangang mailabas ang iyong wokeness sa pamamagitan ng suntok.,threat,1
phl,phl-mssge-100,racism-left-threat-group-2,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,group,Ang radikal at makakaliwang woke ay dapat puksain!,threat,2
phl,phl-mssge-101,racism-left-threat-personal-2,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,personal,Dapat kang puksain!,threat,2
phl,phl-mssge-102,racism-left-mocking-group-1,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,group,"Ang akala ko'y ang mga institusyon natin ay yari sa mga materyales na pang-gusali, lol.",mocking,1
phl,phl-mssge-103,racism-left-mocking-personal-1,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,personal,"Ha, ha, isa itong kombenyente palusot sa pagiging isang talunan!",mocking,1
phl,phl-mssge-104,racism-left-meme-group-1,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,group,racism_l_group.jpeg,meme,1
phl,phl-mssge-105,racism-left-meme-personal-1,racism,left,Wokeists,And ating mga institusyon ay itinayo sa rasismo.,NA,personal,racism_l_personal.jpeg,meme,1
phl,phl-mssge-106,racism-right-opinion-group-1,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,group,Ang mga rasista ay hindi dapat hayaang manatili sa Internet.,opinion,1
phl,phl-mssge-107,racism-right-opinion-group-2,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,group,Ang mga rasista ay dapat makulong dahil sa kanilang pag-uugali!,opinion,2
phl,phl-mssge-108,racism-right-insult-group-1,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,group,Ang lahat ng puting rasista ay mga panatikong gago.,insult,1
phl,phl-mssge-109,racism-right-insult-personal-1,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,personal,Isa kang panatikong gago.,insult,1
phl,phl-mssge-110,racism-right-insult-group-2,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,group,Ang lahat ng puting rasista ay mga hayop!,insult,2
phl,phl-mssge-111,racism-right-insult-personal-2,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,personal,Isa kang rasistang hayop!,insult,2
phl,phl-mssge-112,racism-right-threat-group-1,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,group,Ang mga rasista ay dapat suntukin sa mukha.,threat,1
phl,phl-mssge-113,racism-right-threat-personal-1,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,personal,Sana'y may sumuntok sa mukha mo.,threat,1
phl,phl-mssge-114,racism-right-threat-group-2,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,group,Ang mga rasista ay dapat alisin nang marahas sa lipunan!,threat,2
phl,phl-mssge-115,racism-right-threat-personal-2,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,personal,Dapat kang alisin nang marahas sa lipunan!,threat,2
phl,phl-mssge-116,racism-right-mocking-group-1,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,group,"Lol, salamat sa Diyos! Ang problema ng rasismo ay ganap na nalutas dahil sa Internet.",mocking,1
phl,phl-mssge-117,racism-right-mocking-personal-1,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,personal,"Wow, hindi ko inakalang isa ka palang eksperto sa rasismo.",mocking,1
phl,phl-mssge-118,racism-right-meme-group-1,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,group,racism_r_group.jpeg,meme,1
phl,phl-mssge-119,racism-right-meme-personal-1,racism,right,Racists,Ang rasismo ay isang pinalaking isyu.,NA,personal,racism_r_personal.jpeg,meme,1
phl,phl-mssge-120,veganism-left-opinion-group-1,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,group,Lahat tayo ay kailangang kumain ng karne para sa ating kalusugan.,opinion,1
phl,phl-mssge-121,veganism-left-opinion-group-2,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,group,"Dapat ay labag sa batas ang magkaroon ng anak ang mga vegan, isa itong kalupitan sa mga bata!",opinion,2
phl,phl-mssge-122,veganism-left-insult-group-1,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,group,Ang mga vegan ay mga mangmang na elistista.,insult,1
phl,phl-mssge-123,veganism-left-insult-personal-1,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,personal,Isa kang mangmang na elistista.,insult,1
phl,phl-mssge-124,veganism-left-insult-group-2,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,group,Ang mga vegan ay isang grupo ng maruruming hippie!,insult,2
phl,phl-mssge-125,veganism-left-insult-personal-2,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,personal,Isa ka lamang maruming hippie!,insult,2
phl,phl-mssge-126,veganism-left-threat-group-1,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,group,Ang mga vegan ay kailangang piliting kumain ng karne.,threat,1
phl,phl-mssge-127,veganism-left-threat-personal-1,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,personal,Dapat kitang piliting kumain ng burger.,threat,1
phl,phl-mssge-128,veganism-left-threat-group-2,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,group,Dapat pagsama-samahin ang mga vegan at katayin tulad ng mga baka!,threat,2
phl,phl-mssge-129,veganism-left-threat-personal-2,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,personal,Sana'y may kumatay sa iyo tulad ng baka!,threat,2
phl,phl-mssge-130,veganism-left-mocking-group-1,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,group,"Mas makabubuti sa atin kung ang mga vegan ay manahimik nang tuluyan, lol.",mocking,1
phl,phl-mssge-131,veganism-left-mocking-personal-1,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,personal,"Sa bawat burger na hindi mo kakainin, kakain ako ng dalawa! Lol.",mocking,1
phl,phl-mssge-132,veganism-left-meme-group-1,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,group,vegans_l_group.jpeg,meme,1
phl,phl-mssge-133,veganism-left-meme-personal-1,veganism,left,Vegans,Mas makabubuti kung tayong lahat ay vegan.,NA,personal,vegans_l_personal.jpeg,meme,1
phl,phl-mssge-134,veganism-right-opinion-group-1,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,group,"Dapat nating ihinto ang paghain ng karne sa mga bata, ito'y napakasama para sa kanila.",opinion,1
phl,phl-mssge-135,veganism-right-opinion-group-2,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,group,Ang mga kumakain ng karne ay dapat kasuhan ng pagpatay!,opinion,2
phl,phl-mssge-136,veganism-right-insult-group-1,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,group,Nakakainis ang mga kumakain ng karne.,insult,1
phl,phl-mssge-137,veganism-right-insult-personal-1,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,personal,"Nakakainis ka, ikaw na kumakain ng karne.",insult,1
phl,phl-mssge-138,veganism-right-insult-group-2,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,group,Ang mga kumakain ng karne ay mga hindi sibilisadong taong kuweba!,insult,2
phl,phl-mssge-139,veganism-right-insult-personal-2,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,personal,"Bumalik ka sa iyong kuweba, ikaw na kumakain ng karne!",insult,2
phl,phl-mssge-140,veganism-right-threat-group-1,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,group,Ang lahat ng mga kumakain ng karne ay dapat gamitan ng taser nang mabigyan sila ng electric shock.,threat,1
phl,phl-mssge-141,veganism-right-threat-personal-1,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,personal,Sana'y gamitan ka ng taser nang ma-electric shock ka.,threat,1
phl,phl-mssge-142,veganism-right-threat-group-2,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,group,Ang mga kumakain ng karne ay dapat katayin at ipagbili!,threat,2
phl,phl-mssge-143,veganism-right-threat-personal-2,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,personal,Sana'y may kumatay sa iyo at ipagbili ka bilang karne!,threat,2
phl,phl-mssge-144,veganism-right-mocking-group-1,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,group,"Alam ko, tama? Lahat ng mga batas na nagbabawal ng karne…ay teka, hindi ito nangyari.",mocking,1
phl,phl-mssge-145,veganism-right-mocking-personal-1,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,personal,"Aw, mayroon bang nakararamdam ng panganib sa mga malaki at nakatatakot na vegan? Lol.",mocking,1
phl,phl-mssge-146,veganism-right-meme-group-1,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,group,vegans_r_group.jpeg,meme,1
phl,phl-mssge-147,veganism-right-meme-personal-1,veganism,right,Meat-eaters,Karapatan ko ang kumain ng karne.,NA,personal,vegans_r_personal.jpeg,meme,1
phl,phl-mssge-148,climatechange-left-opinion-group-1,climatechange,left,Climate alarmists,Ang pagbabago ng klima ay isang pangunahing banta sa sangkatauhan.,NA,group,Ang mga alarmista ng klima ay dapat pigilan sa pagkalat ng mga kasinungalingan.,opinion,1
phl,phl-mssge-149,climatechange-left-opinion-group-2,climatechange,left,Climate alarmists,Ang pagbabago ng klima ay isang pangunahing banta sa sangkatauhan.,NA,group,Ang mga alarmista ng klima ay dapat palayasin sa bansa!,opinion,2
phl,phl-mssge-150,climatechange-left-insult-group-1,climatechange,left,Climate alarmists,Ang pagbabago ng klima ay isang pangunahing banta sa sangkatauhan.,NA,group,Ang mga alarmista ng klima ay mga tangang walang muwang.,insult,1
phl,phl-mssge-151,climatechange-left-insult-personal-1,climatechange,left,Climate alarmists,Ang pagbabago ng klima ay isang pangunahing banta sa sangkatauhan.,NA,personal,"Isa ka talagang walang muwang, bobong alarmista ng klima.",insult,1
