,id,text,score,predicted_label,true_label
1057,nig-mssge-260,Religion is important and should be required in schools.,0.04216247,0.0,1
1773,phleng-mssge-178,Social justice warriors are just pathetic losers who can't take a joke.,0.7775208,1.0,1
273,gbr-mssge-274,Religion is harmful and shouldn't be permitted in schools.,0.42349213,0.0,1
654,indeng-mssge-256,Say people who watch lesbian porn,0.5024724,1.0,1
1126,nig-mssge-329,nationalism_l_personal.jpeg,0.06579731,0.0,1
2317,usa-mssge-323,"You should be punched in the face, traitor",0.8540474,1.0,1
684,indeng-mssge-286,religion_r_group.jpeg,0.03781283,0.0,1
1083,nig-mssge-286,religion_r_group.jpeg,0.036870047,0.0,1
1170,nig-mssge-373,SUVs are safer and should be the only cars sold!,0.009801528,0.0,1
213,gbr-mssge-214,Lol yeah then maybe Labour will finally start winning elections.,0.05280026,0.0,1
2213,usa-mssge-219,Republicans should be convicted of treason and banned!,0.40891263,0.0,1
2316,usa-mssge-322,All traitors should be punched in the face.,0.78207105,1.0,1
252,gbr-mssge-253,I'd like to punch you in the face,0.8460273,1.0,1
964,nig-mssge-167,Fool! Your brain is too small to follow the science!,0.8115627,1.0,1
1079,nig-mssge-282,Religious bigots should be crucified - let's see who's having an empty life then!,0.62702215,1.0,1
1390,phl-mssge-194,Ang mga taong ang ipinaglalaban ay malayang pananalita ay mga pasistang ang gawain ay shitposting lamang!,0.6289369,1.0,1
2181,usa-mssge-187,Lol lighten up no one gives a shit about minorities and your rights,0.7701451,1.0,1
1185,nig-mssge-388,SUV drivers are all selfish fools.,0.7922567,1.0,1
2216,usa-mssge-222,Republicans are all bigoted pigs!,0.8403191,1.0,1
78,gbr-mssge-79,Xenophobes should lose their citizenship and be thrown out of the country!,0.4269174,0.0,1
1940,phleng-mssge-345,"Police-haters are dangerous, they should all be thrown in jail!",0.4738685,0.0,1
1424,phl-mssge-228,"Lol, ang mga Nacionalista ay napakahina, hindi sila mananalo sa eleksiyon maliban na lang kung sila ay mandaraya.",0.35849577,0.0,1
1464,phl-mssge-268,Bitayin ang lahat ng ateyista!,0.53579444,1.0,1
1920,phleng-mssge-325,You should be shot on sight!,0.76197964,1.0,1
1109,nig-mssge-312,"Capitalists are such warm, loving people, aren't they?",0.0926474,0.0,1
1346,phl-mssge-150,Ang mga alarmista ng klima ay mga tangang walang muwang.,0.5332045,1.0,1
1977,phleng-mssge-382,"Motorcycle-haters all think they're going to save the world, what idiots haha",0.8299589,1.0,1
2330,usa-mssge-336,"All ""patriots"" are violent and should be punched in the face.",0.78711975,1.0,1
1543,phl-mssge-347,Malamang na mahina ang ulo mo.,0.5678696,1.0,1
519,indeng-mssge-121,"It should be against the law for vegans to have children, it's child cruelty!",0.3281604,0.0,1
136,gbr-mssge-137,"You're disgusting, meat-eater.",0.7998551,1.0,1
741,indeng-mssge-343,nationalism_r_personal.jpeg,0.06500591,0.0,1
1308,phl-mssge-112,Ang mga rasista ay dapat suntukin sa mukha.,0.658061,1.0,1
1384,phl-mssge-188,freespeech_l_group.jpeg,0.030859824,0.0,1
2214,usa-mssge-220,The right wing Republicans are all extremist ideologues.,0.35186127,0.0,1
975,nig-mssge-178,SJWs are just miserable losers who can't take a joke.,0.72756535,1.0,1
1742,phleng-mssge-147,vegans_r_personal.jpeg,0.026970858,0.0,1
1142,nig-mssge-345,"Police-haters are dangerous, they should all be thrown in jail!",0.46976724,0.0,1
1193,nig-mssge-396,Freedom to do what? Fall into a ditch? Lol,0.20572066,0.0,1
1378,phl-mssge-182,Nararapat ang pananakot sa mga SJW or social justice warriors.,0.2836219,0.0,1
972,nig-mssge-175,climate_r_personal.jpeg,0.019477395,0.0,1
2365,usa-mssge-371,police_r_personal.jpeg,0.01859777,0.0,1
1678,phleng-mssge-83,You're just some flag fucker!,0.9248995,1.0,1
1107,nig-mssge-310,We should put all capitalists' heads on spikes!,0.56269526,1.0,1
1820,phleng-mssge-225,You're a danger to society and should be punched in the face.,0.85333383,1.0,1
578,indeng-mssge-180,All SJWs are dangerous commies!,0.4475325,0.0,1
2291,usa-mssge-297,You should be hunted for sport!,0.10609736,0.0,1
225,gbr-mssge-226,Death to all Tories!,0.78711975,1.0,1
52,gbr-mssge-53,Most men are nasty predators!,0.6863638,1.0,1
2036,usa-mssge-42,You should be castrated!,0.78207105,1.0,1
425,indeng-mssge-27,I hope someone burns your house down and you die!,0.8988238,1.0,1
189,gbr-mssge-190,Stop hurting people. Hate should be banned from the internet.,0.119997114,0.0,1
603,indeng-mssge-205,Congress Party should be held guilty of sedition and disbanded!,0.36095104,0.0,1
1554,phl-mssge-358,Dapat magbawas ng pulis.,0.112953395,0.0,1
2004,usa-mssge-10,Feminists deserve to be raped!,0.8696708,1.0,1
635,indeng-mssge-237,You're a disgusting faggot!,0.95048624,1.0,1
1898,phleng-mssge-303,Capitalists should all be thrown in jail for defrauding society like this!,0.44393396,0.0,1
346,gbr-mssge-347,You must be soft in the head,0.38434127,0.0,1
1506,phl-mssge-310,Dapat nating ilagay ang ulo ng lahat ng mga kapitalista sa malalaking pako!,0.60311776,1.0,1
2183,usa-mssge-189,freespeech_l_personal.jpeg,0.023553278,0.0,1
842,nig-mssge-45,"Yes darling, go to your mum and sulk. Lol",0.4838166,0.0,1
399,indeng-mssge-1,"Women should be caring mothers, instead of focusing so much on their careers.",0.25727063,0.0,1
632,indeng-mssge-234,Homosexuals are a bunch of stupid pansies.,0.9288007,1.0,1
320,gbr-mssge-321,"You're terrorist scum, traitor!",0.9029226,1.0,1
2094,usa-mssge-100,The radical woke left should be exterminated!,0.5507274,1.0,1
33,gbr-mssge-34,Crybaby men are a total waste of space.,0.5362655,1.0,1
1179,nig-mssge-382,"SUV haters all think they will save the world, what bores haha.",0.2854903,0.0,1
1100,nig-mssge-303,Capitalists should all be thrown in jail for defrauding society like this!,0.44393396,0.0,1
897,nig-mssge-100,The radical woke left should be destroyed!,0.52038735,1.0,1
730,indeng-mssge-332,"""Patriots"" are all fools and like sheep, easily misguided",0.7344449,1.0,1
2049,usa-mssge-55,You are a lazy bitch!,0.944597,1.0,1
965,nig-mssge-168,Climate skeptics should have some sense punched into them.,0.54744303,1.0,1
1409,phl-mssge-213,Kailangang barilin kita agad kapag nakita kita!,0.11181668,0.0,1
1585,phl-mssge-389,Isa kang makasariling ulol.,0.47787863,0.0,1
1838,phleng-mssge-243,Lol lighten up! no one gives a shit about homos and your rights,0.8403191,1.0,1
1339,phl-mssge-143,Sana'y may kumatay sa iyo at ipagbili ka bilang karne!,0.65430456,1.0,1
648,indeng-mssge-250,Foolish people who are afraid of homosexuality are only interested in increasing the population,0.6426206,1.0,1
980,nig-mssge-183,You deserve to be harrassed.,0.52811706,1.0,1
1448,phl-mssge-252,Suntukin ang lahat ng mga homophobe o mga ayaw sa mga homosexual.,0.4269174,0.0,1
1143,nig-mssge-346,Police-haters are all dunce.,0.7922567,1.0,1
2055,usa-mssge-61,"Aw do you need some big, strong men to take care of you, honey?",0.1537979,0.0,1
2009,usa-mssge-15,feminism_l_personal.jpeg,0.067380086,0.0,1
1229,phl-mssge-33,Ang lahat ng mga lalaki ay kailangang maglingkod sa hukbo nang sila'y maging malakas at matatag!,0.13041082,0.0,1
247,gbr-mssge-248,Homophobes are all insecure losers.,0.6852916,1.0,1
695,indeng-mssge-297,You should be hunted for entertainment!,0.12867521,0.0,1
262,gbr-mssge-263,You are an arrogant asshole.,0.95048624,1.0,1
2210,usa-mssge-216,politics_l_group.jpeg,0.028974265,0.0,1
93,gbr-mssge-94,The radical woke left are all extremist lunatics.,0.68668073,1.0,1
658,indeng-mssge-260,Religion is important and should be required in schools.,0.04216247,0.0,1
1197,phl-mssge-1,"Ang kababaihan ay dapat maging mapagkalingang ina, sa halip na labis ang pokus sa kanilang karera.",0.30464804,0.0,1
112,gbr-mssge-113,I hope someone punches you in the face.,0.85173553,1.0,1
892,nig-mssge-95,"You're an extremist lunatic, shut up.",0.85173553,1.0,1
1029,nig-mssge-232,Homosexuality is an abomination and should not be talked about in schools.,0.6667219,1.0,1
1593,phl-mssge-397,Aw pusta ko'y pinaglalaruan mo pa rin ang iyong maliliit na laruang motorskilo sa bahay.,0.112850055,0.0,1
704,indeng-mssge-306,Capitalist pigs are the ones to blame!,0.6852916,1.0,1
1373,phl-mssge-177,Tigalan ang pag-censor sa mga tao! Ang mga SJW o social justice warriors ay dapat palayasin sa bansang ito!,0.2359567,0.0,1
1630,phleng-mssge-35,You are a total waste of space.,0.62169385,1.0,1
1915,phleng-mssge-320,Traitors should be identified for what they are: terrorist scum!,0.7344449,1.0,1
990,nig-mssge-193,You're just a childish shitposter.,0.83334327,1.0,1
169,gbr-mssge-170,Climate skeptics should be killed to save the planet!,0.6943677,1.0,1
461,indeng-mssge-63,men_r_personal.jpeg,0.025203144,0.0,1
644,indeng-mssge-246,Homophobic extremism should be forbidden,0.24442963,0.0,1
182,gbr-mssge-183,You deserve harassment.,0.56269526,1.0,1
1292,phl-mssge-96,"Ang lahat ng ""woke"" brigada ay mga siga ng cancel culture!",0.36456755,0.0,1
297,gbr-mssge-298,Tax the rich? You mean the people who actually work for a living?,0.04067813,0.0,1
1694,phleng-mssge-99,You should have the wokeness punched out of you.,0.5195707,1.0,1
830,nig-mssge-33,All men should be required to serve in the army to toughen them up!,0.34804323,0.0,1
1528,phl-mssge-332,Lahat ng mga makabayan ay mga gagong tupa.,0.71120167,1.0,1
1756,phleng-mssge-161,climate_l_personal.jpeg,0.019477395,0.0,1
2352,usa-mssge-358,Police should be downsized.,0.37694603,0.0,1
2222,usa-mssge-228,"Lol Republicans are so weak, they can't win elections unless they cheat.",0.48627716,0.0,1
2235,usa-mssge-241,Die you homo!,0.911035,1.0,1
445,indeng-mssge-47,men_l_personal.jpeg,0.025320992,0.0,1
2027,usa-mssge-33,All men should be required to serve in the army to toughen them up!,0.34804323,0.0,1
1495,phl-mssge-299,"Aw, mukhang napakahirap ng buhay mo! Heto, tanggapin mo ang mga libreng pamigay.",0.1587729,0.0,1
441,indeng-mssge-43,You should be raped!,0.85333383,1.0,1
1417,phl-mssge-221,Isa kang konserbatibong ekstremistang ideyologo.,0.050078966,0.0,1
2297,usa-mssge-303,Capitalists should all be thrown in jail for defrauding society like this!,0.44393396,0.0,1
384,gbr-mssge-385,cars_l_personal.jpeg,0.015770407,0.0,1
1017,nig-mssge-220,The right wing are all extremist believers.,0.28547668,0.0,1
1092,nig-mssge-295,You deserve to have your ass kicked,0.911035,1.0,1
2044,usa-mssge-50,Most men are toxic morons.,0.8778702,1.0,1
1012,nig-mssge-215,"Yeah, I'm a Labour and anyone who disagrees with me is a fascist! lol",0.47622904,0.0,1
442,indeng-mssge-44,"Yes, we need more men with emotions of an 8 year old brat lol",0.48627716,0.0,1
2187,usa-mssge-193,You're just a childish shitposter.,0.83334327,1.0,1
1851,phleng-mssge-256,Say people who watch lesbian porn,0.5024724,1.0,1
551,indeng-mssge-153,You're just a filthy treehugger who wants to destroy the economy!,0.67735565,1.0,1
881,nig-mssge-84,Antiforeigners should really be punched in the face,0.78207105,1.0,1
2120,usa-mssge-126,Vegans should all be force-fed meat.,0.5885171,1.0,1
1295,phl-mssge-99,Kailangang mailabas ang iyong wokeness sa pamamagitan ng suntok.,0.36095104,0.0,1
1161,nig-mssge-364,Police should all be tased,0.36867723,0.0,1
819,nig-mssge-22,You are a male with the brain of a pig!,0.85333383,1.0,1
2276,usa-mssge-282,Religious bigots should be crucified - let's see who's having an empty life then!,0.62702215,1.0,1
1518,phl-mssge-322,Dapat suntukin sa mukha ang lahat ng mga traydor.,0.6615786,1.0,1
691,indeng-mssge-293,You're just lazy communist scum!,0.8778702,1.0,1
1154,nig-mssge-357,police_l_personal.jpeg,0.019603057,0.0,1
608,indeng-mssge-210,Congressis should have their stupidity punched out of them,0.85333383,1.0,1
604,indeng-mssge-206,Congressis are a bunch of useless people who do no work.,0.71120167,1.0,1
1722,phleng-mssge-127,I should force-feed you a burger,0.36043653,0.0,1
1058,nig-mssge-261,"Atheism should be forbidden, they have no values!",0.49139655,0.0,1
1648,phleng-mssge-53,Most men are nasty predators!,0.6863638,1.0,1
652,indeng-mssge-254,Death to all homophobes!,0.7998551,1.0,1
1357,phl-mssge-161,climate_l_personal.jpeg,0.019100413,0.0,1
2014,usa-mssge-20,You are just a lazy bum,0.687436,1.0,1
227,gbr-mssge-228,"Lol Conservatives are so dumb, they can't even choose a competent PM",0.7418356,1.0,1
2331,usa-mssge-337,You're a violent person who should be punched in the face.,0.85173553,1.0,1
218,gbr-mssge-219,The Tories should be banned!,0.3286776,0.0,1
2076,usa-mssge-82,Xenophobes are a bunch of flag fuckers!,0.9209984,1.0,1
1458,phl-mssge-262,Ang mga ateyista o walang paniniwala sa Diyos ay mayayabang na hinayupak.,0.71760553,1.0,1
755,indeng-mssge-357,police_l_personal.jpeg,0.019603057,0.0,1
874,nig-mssge-77,immigrants_l_personal.jpeg,0.051810697,0.0,1
1145,nig-mssge-348,"Police-haters are all criminals, why else would they want to prevent the police from being funded?!",0.4710501,0.0,1
1930,phleng-mssge-335,You're a liar and propagandist!,0.7762574,1.0,1
1671,phleng-mssge-76,immigrants_l_group.jpeg,0.055521555,0.0,1
1792,phleng-mssge-197,And it's not my problem if others want to punch you in the face.,0.6615786,1.0,1
844,nig-mssge-47,men_l_personal.jpeg,0.025320992,0.0,1
250,gbr-mssge-251,You're an idiotic breeder!,0.8988238,1.0,1
1183,nig-mssge-386,SUV should not be allowed to park in cities.,0.021432023,0.0,1
2282,usa-mssge-288,Communists should be stopped from destroying this country.,0.31963667,0.0,1
312,gbr-mssge-313,"Lol that's some convenient logic, better hope you never end up poor",0.25462922,0.0,1
1771,phleng-mssge-176,Stop censoring people. There is NOTHING that should not be allowed to be said.,0.044141594,0.0,1
342,gbr-mssge-343,nationalism_r_personal.jpeg,0.06500591,0.0,1
287,gbr-mssge-288,Communists should be stopped from destroying this country.,0.31963667,0.0,1
117,gbr-mssge-118,racism_r_group.jpeg,0.15822013,0.0,1
390,gbr-mssge-391,You're a gas-guzzling criminal!,0.6308392,1.0,1
188,gbr-mssge-189,freespeech_l_personal.jpeg,0.023553278,0.0,1
1557,phl-mssge-361,Isa kang bastardong nagtitiwala sa mga pulis.,0.8252207,1.0,1
1530,phl-mssge-334,Lahat ng mga makabayan ay mga sinungaling at propagandista!,0.6370372,1.0,1
1449,phl-mssge-253,Gusto kitang suntukin sa mukha.,0.65430456,1.0,1
788,indeng-mssge-390,SUV lovers are all diesel-guzzling criminals!,0.489133,0.0,1
1703,phleng-mssge-108,All racist whites are bigoted assholes.,0.93383175,1.0,1
1261,phl-mssge-65,Dapat i-deport ng pamahalaan ang mas maraming imigrante!,0.3317266,0.0,1
2262,usa-mssge-268,Execute all atheists!,0.8252207,1.0,1
1957,phleng-mssge-362,Police are all disgusting pigs!,0.8629672,1.0,1
777,indeng-mssge-379,"I should kick your arse, SUV-hater",0.93383175,1.0,1
2198,usa-mssge-204,Democrats should be stopped from spreading lies,0.30514878,0.0,1
1910,phleng-mssge-315,inequality_r_personal.jpeg,0.027677942,0.0,1
2269,usa-mssge-275,Religious people aren't logical and shouldn't be allowed to vote!,0.5779532,1.0,1
1551,phl-mssge-355,"Oo, tanggalin natin ang pondo ng kapulisan at tingnan kung hanggang kailan ka magtatagal! Lol",0.12867521,0.0,1
382,gbr-mssge-383,"haha I bet you don't even know how to drive, so why do you care?",0.32557452,0.0,1
1596,phleng-mssge-1,"Women should be caring mothers, instead of focusing so much on their careers.",0.25727063,0.0,1
401,indeng-mssge-3,Feminists are all a bunch of whiny idiots.,0.91625386,1.0,1
1735,phleng-mssge-140,Meat-eaters should all be tased with cattle prods,0.42349213,0.0,1
2039,usa-mssge-45,"Yes sweetie, go to your mommy and have a good cry lol",0.4274071,0.0,1
1876,phleng-mssge-281,I want to punch you in the face,0.85333383,1.0,1
667,indeng-mssge-269,You should be shot in the head!,0.8403191,1.0,1
1052,nig-mssge-255,Die you homophobe!,0.85333383,1.0,1
1897,phleng-mssge-302,"Billionaires are to blame for poverty, NO ONE should be that wealthy",0.28547668,0.0,1
338,gbr-mssge-339,I hope someone pushes you off a cliff!,0.7252971,1.0,1
759,indeng-mssge-361,You're a police-loving bastard.,0.8988238,1.0,1
1955,phleng-mssge-360,All police are bastards.,0.9029226,1.0,1
363,gbr-mssge-364,Police should all be tased,0.36867723,0.0,1
1536,phl-mssge-340,Ahh patriotismo--lahat tayo ay ginagawang idyota!,0.47384647,0.0,1
1340,phl-mssge-144,"Alam ko, tama? Lahat ng mga batas na nagbabawal ng karne…ay teka, hindi ito nangyari.",0.027677942,0.0,1
1146,nig-mssge-349,"You must be a criminal, otherwise, why will you want to defund the police?!",0.44126466,0.0,1
1019,nig-mssge-222,PDP are all chauvinist pigs!,0.7762574,1.0,1
526,indeng-mssge-128,Pure vegetarians should be slaughtered like goats!,0.8115627,1.0,1
1440,phl-mssge-244,homosexuality_l_group.jpeg,0.23379272,0.0,1
1839,phleng-mssge-244,homosexuality_l_group.jpeg,0.23162876,0.0,1
146,gbr-mssge-147,vegans_r_personal.jpeg,0.027442247,0.0,1
1125,nig-mssge-328,nationalism_l_group.jpeg,0.09394901,0.0,1
536,indeng-mssge-138,Meat-eaters are all uncivilized cavemen!,0.4986907,0.0,1
344,gbr-mssge-345,"Police-haters are dangerous, they should all be thrown in jail!",0.4738685,0.0,1
1917,phleng-mssge-322,All traitors should be punched in the face.,0.78207105,1.0,1
1382,phl-mssge-186,Social Justice Warriors: nilalabanan ang kawalan ng katarungan sa paisa-isang post.,0.026499467,0.0,1
1716,phleng-mssge-121,"It should be against the law for vegans to have children, it's child cruelty!",0.3281604,0.0,1
166,gbr-mssge-167,Idiot! Your brain is too small to follow the science!,0.90451443,1.0,1
1139,nig-mssge-342,nationalism_r_group.jpeg,0.085582085,0.0,1
115,gbr-mssge-116,"lol thank god! The racism problem is totally solved, thanks internet.",0.22445217,0.0,1
1253,phl-mssge-57,Dapat kang suntukin sa mukha.,0.6943677,1.0,1
1320,phl-mssge-124,Ang mga vegan ay isang grupo ng maruruming hippie!,0.52139956,1.0,1
1186,nig-mssge-389,You're a selfish fool.,0.8778702,1.0,1
2290,usa-mssge-296,Communists should be hunted for sport!,0.3389984,0.0,1
734,indeng-mssge-336,"All ""patriots"" are violent and should be punched in the face.",0.78711975,1.0,1
1210,phl-mssge-14,feminism_l_group.jpeg,0.08241652,0.0,1
1569,phl-mssge-373,Ang mga motorsiklo ay mas mabilis sa trapik at ang tanging sasakyang dapat ibenta!,0.0126288915,0.0,1
1573,phl-mssge-377,"I-kontrol mo ang iyong sarili, ikaw na bastardong motorcycle-hater!",0.8540474,1.0,1
